Time,Sample,Phase
977, 0.350068, 0.443533
978, 0.347397, 0.443986
979, 0.344724, 0.44444
980, 0.342048, 0.444893
981, 0.339369, 0.445347
982, 0.336687, 0.4458
983, 0.334003, 0.446254
984, 0.331316, 0.446707
985, 0.328626, 0.447161
986, 0.325933, 0.447614
987, 0.323238, 0.448068
988, 0.32054, 0.448521
989, 0.31784, 0.448975
990, 0.315137, 0.449428
991, 0.312432, 0.449882
992, 0.309723, 0.450335
993, 0.307013, 0.450789
994, 0.3043, 0.451242
995, 0.301584, 0.451696
996, 0.298866, 0.452149
997, 0.296146, 0.452603
998, 0.293423, 0.453056
999, 0.290698, 0.45351
1000, 0.28797, 0.453963
1001, 0.28524, 0.454417
1002, 0.282508, 0.45487
1003, 0.279774, 0.455324
1004, 0.277037, 0.455777
1005, 0.274298, 0.456231
1006, 0.271557, 0.456684
1007, 0.268813, 0.457138
1008, 0.266068, 0.457591
1009, 0.26332, 0.458045
1010, 0.26057, 0.458498
1011, 0.257818, 0.458952
1012, 0.255064, 0.459405
1013, 0.252307, 0.459859
1014, 0.249549, 0.460312
1015, 0.246789, 0.460766
1016, 0.244026, 0.461219
1017, 0.241262, 0.461673
1018, 0.238496, 0.462126
1019, 0.235728, 0.46258
1020, 0.232958, 0.463033
1021, 0.230186, 0.463487
1022, 0.227412, 0.46394
1023, 0.224636, 0.464394
1024, 0.221859, 0.464847
1025, 0.219079, 0.465301
1026, 0.216298, 0.465754
1027, 0.213515, 0.466208
1028, 0.210731, 0.466661
1029, 0.207944, 0.467115
1030, 0.205156, 0.467568
1031, 0.202367, 0.468022
1032, 0.199576, 0.468475
1033, 0.196783, 0.468929
1034, 0.193988, 0.469382
1035, 0.191192, 0.469836
1036, 0.188394, 0.470289
1037, 0.185595, 0.470743
1038, 0.182794, 0.471196
1039, 0.179992, 0.47165
1040, 0.177189, 0.472103
1041, 0.174384, 0.472557
1042, 0.171577, 0.47301
1043, 0.168769, 0.473464
1044, 0.16596, 0.473917
1045, 0.163149, 0.474371
1046, 0.160338, 0.474824
1047, 0.157524, 0.475278
1048, 0.15471, 0.475731
1049, 0.151894, 0.476185
1050, 0.149077, 0.476638
1051, 0.146259, 0.477092
1052, 0.143439, 0.477545
1053, 0.140619, 0.477999
1054, 0.137797, 0.478452
1055, 0.134974, 0.478906
1056, 0.132151, 0.479359
1057, 0.129326, 0.479813
1058, 0.1265, 0.480266
1059, 0.123672, 0.48072
1060, 0.120844, 0.481173
1061, 0.118015, 0.481627
1062, 0.115185, 0.48208
1063, 0.112354, 0.482534
1064, 0.109523, 0.482987
1065, 0.10669, 0.483441
1066, 0.103856, 0.483894
1067, 0.101022, 0.484348
1068, 0.0981865, 0.484801
1069, 0.0953505, 0.485255
1070, 0.0925136, 0.485708
1071, 0.089676, 0.486162
1072, 0.0868377, 0.486615
1073, 0.0839987, 0.487069
1074, 0.081159, 0.487522
1075, 0.0783186, 0.487976
1076, 0.0754776, 0.488429
1077, 0.072636, 0.488883
1078, 0.0697938, 0.489336
1079, 0.0669511, 0.48979
1080, 0.0641078, 0.490243
1081, 0.0612639, 0.490697
1082, 0.0584196, 0.49115
1083, 0.0555748, 0.491604
1084, 0.0527295, 0.492057
1085, 0.0498838, 0.492511
1086, 0.0470378, 0.492964
1087, 0.0441913, 0.493418
1088, 0.0413445, 0.493871
1089, 0.0384973, 0.494325
1090, 0.0356498, 0.494778
1091, 0.0328021, 0.495232
1092, 0.029954, 0.495685
1093, 0.0271057, 0.496139
1094, 0.0242573, 0.496592
1095, 0.0214086, 0.497046
1096, 0.0185597, 0.497499
1097, 0.0157107, 0.497953
1098, 0.0128615, 0.498406
1099, 0.0100123, 0.49886
1100, 0.00716295, 0.499313
1101, 0.00431356, 0.499767
1102, 0.00146413, 0.50022
1103, -0.0013853, 0.500674
1104, -0.00423491, 0.501128
1105, -0.00708449, 0.501581
1106, -0.00993401, 0.502035
1107, -0.0127834, 0.502488
1108, -0.0156328, 0.502942
1109, -0.018482, 0.503395
1110, -0.0213311, 0.503849
1111, -0.0241799, 0.504302
1112, -0.0270286, 0.504756
1113, -0.0298771, 0.505209
1114, -0.0327253, 0.505663
1115, -0.0355733, 0.506116
1116, -0.038421, 0.50657
1117, -0.0412683, 0.507023
1118, -0.0441153, 0.507477
1119, -0.046962, 0.507931
1120, -0.0498083, 0.508384
1121, -0.0526542, 0.508838
1122, -0.0554996, 0.509291
1123, -0.0583446, 0.509745
1124, -0.0611892, 0.510198
1125, -0.0640332, 0.510652
1126, -0.0668767, 0.511105
1127, -0.0697197, 0.511559
1128, -0.0725621, 0.512012
1129, -0.0754039, 0.512466
1130, -0.0782451, 0.512919
1131, -0.0810857, 0.513373
1132, -0.0839256, 0.513826
1133, -0.0867648, 0.51428
1134, -0.0896033, 0.514733
1135, -0.0924411, 0.515187
1136, -0.0952781, 0.515641
1137, -0.0981144, 0.516094
1138, -0.10095, 0.516548
1139, -0.103785, 0.517001
1140, -0.106618, 0.517455
1141, -0.109451, 0.517908
1142, -0.112283, 0.518362
1143, -0.115114, 0.518815
1144, -0.117945, 0.519269
1145, -0.120774, 0.519722
1146, -0.123602, 0.520176
1147, -0.126429, 0.520629
1148, -0.129256, 0.521083
1149, -0.132081, 0.521536
1150, -0.134905, 0.52199
1151, -0.137728, 0.522444
1152, -0.14055, 0.522897
1153, -0.143371, 0.523351
1154, -0.14619, 0.523804
1155, -0.149009, 0.524258
1156, -0.151826, 0.524711
1157, -0.154642, 0.525165
1158, -0.157457, 0.525618
1159, -0.16027, 0.526072
1160, -0.163082, 0.526525
1161, -0.165893, 0.526979
1162, -0.168702, 0.527432
1163, -0.171511, 0.527886
1164, -0.174317, 0.528339
1165, -0.177123, 0.528793
1166, -0.179926, 0.529247
1167, -0.182729, 0.5297
1168, -0.18553, 0.530154
1169, -0.188329, 0.530607
1170, -0.191127, 0.531061
1171, -0.193923, 0.531514
1172, -0.196718, 0.531968
1173, -0.199511, 0.532421
1174, -0.202303, 0.532875
1175, -0.205093, 0.533328
1176, -0.207881, 0.533782
1177, -0.210667, 0.534235
1178, -0.213452, 0.534689
1179, -0.216235, 0.535142
1180, -0.219016, 0.535596
1181, -0.221796, 0.536049
1182, -0.224574, 0.536503
1183, -0.22735, 0.536957
1184, -0.230124, 0.53741
1185, -0.232896, 0.537864
1186, -0.235666, 0.538317
1187, -0.238435, 0.538771
1188, -0.241201, 0.539224
1189, -0.243966, 0.539678
1190, -0.246728, 0.540131
1191, -0.249489, 0.540585
1192, -0.252247, 0.541038
1193, -0.255004, 0.541492
1194, -0.257758, 0.541945
1195, -0.26051, 0.542399
1196, -0.26326, 0.542852
1197, -0.266008, 0.543306
1198, -0.268754, 0.54376
1199, -0.271498, 0.544213
1200, -0.27424, 0.544667
1201, -0.276979, 0.54512
1202, -0.279716, 0.545574
1203, -0.282451, 0.546027
1204, -0.285183, 0.546481
1205, -0.287913, 0.546934
1206, -0.290641, 0.547388
1207, -0.293366, 0.547841
1208, -0.296089, 0.548295
1209, -0.29881, 0.548748
1210, -0.301528, 0.549202
1211, -0.304244, 0.549655
1212, -0.306957, 0.550109
1213, -0.309668, 0.550563
1214, -0.312376, 0.551016
1215, -0.315082, 0.55147
1216, -0.317785, 0.551923
1217, -0.320486, 0.552377
1218, -0.323184, 0.55283
1219, -0.325879, 0.553284
1220, -0.328572, 0.553737
1221, -0.331262, 0.554191
1222, -0.33395, 0.554644
1223, -0.336634, 0.555098
1224, -0.339316, 0.555551
1225, -0.341995, 0.556005
1226, -0.344672, 0.556458
1227, -0.347345, 0.556912
1228, -0.350016, 0.557365
1229, -0.352684, 0.557819
1230, -0.355349, 0.558273
1231, -0.358011, 0.558726
1232, -0.360671, 0.55918
1233, -0.363327, 0.559633
1234, -0.36598, 0.560087
1235, -0.368631, 0.56054
1236, -0.371278, 0.560994
1237, -0.373923, 0.561447
1238, -0.376564, 0.561901
1239, -0.379202, 0.562354
1240, -0.381838, 0.562808
1241, -0.38447, 0.563261
1242, -0.387099, 0.563715
1243, -0.389725, 0.564168
1244, -0.392347, 0.564622
1245, -0.394967, 0.565076
1246, -0.397583, 0.565529
1247, -0.400196, 0.565983
1248, -0.402806, 0.566436
1249, -0.405413, 0.56689
1250, -0.408016, 0.567343
1251, -0.410616, 0.567797
1252, -0.413213, 0.56825
1253, -0.415806, 0.568704
1254, -0.418396, 0.569157
1255, -0.420982, 0.569611
1256, -0.423566, 0.570064
1257, -0.426145, 0.570518
1258, -0.428721, 0.570971
1259, -0.431294, 0.571425
1260, -0.433863, 0.571878
1261, -0.436429, 0.572332
1262, -0.438991, 0.572786
1263, -0.44155, 0.573239
1264, -0.444105, 0.573693
1265, -0.446656, 0.574146
1266, -0.449204, 0.5746
1267, -0.451748, 0.575053
1268, -0.454288, 0.575507
1269, -0.456825, 0.57596
1270, -0.459358, 0.576414
1271, -0.461888, 0.576867
1272, -0.464413, 0.577321
1273, -0.466935, 0.577774
1274, -0.469453, 0.578228
1275, -0.471967, 0.578681
1276, -0.474477, 0.579135
1277, -0.476984, 0.579589
1278, -0.479487, 0.580042
1279, -0.481985, 0.580496
1280, -0.48448, 0.580949
1281, -0.486971, 0.581403
1282, -0.489458, 0.581856
1283, -0.491941, 0.58231
1284, -0.49442, 0.582763
1285, -0.496895, 0.583217
1286, -0.499366, 0.58367
1287, -0.501833, 0.584124
1288, -0.504295, 0.584577
1289, -0.506754, 0.585031
1290, -0.509209, 0.585484
1291, -0.511659, 0.585938
1292, -0.514105, 0.586392
1293, -0.516547, 0.586845
1294, -0.518985, 0.587299
1295, -0.521419, 0.587752
1296, -0.523848, 0.588206
1297, -0.526274, 0.588659
1298, -0.528695, 0.589113
1299, -0.531111, 0.589566
1300, -0.533524, 0.59002
1301, -0.535932, 0.590473
1302, -0.538335, 0.590927
1303, -0.540735, 0.59138
1304, -0.543129, 0.591834
1305, -0.54552, 0.592287
1306, -0.547906, 0.592741
1307, -0.550288, 0.593194
1308, -0.552665, 0.593648
1309, -0.555037, 0.594102
1310, -0.557405, 0.594555
1311, -0.559769, 0.595009
1312, -0.562128, 0.595462
1313, -0.564483, 0.595916
1314, -0.566833, 0.596369
1315, -0.569178, 0.596823
1316, -0.571519, 0.597276
1317, -0.573855, 0.59773
1318, -0.576186, 0.598183
1319, -0.578513, 0.598637
1320, -0.580835, 0.59909
1321, -0.583152, 0.599544
1322, -0.585465, 0.599997
1323, -0.587772, 0.600451
1324, -0.590075, 0.600905
1325, -0.592374, 0.601358
1326, -0.594667, 0.601812
1327, -0.596956, 0.602265
1328, -0.599239, 0.602719
1329, -0.601518, 0.603172
1330, -0.603792, 0.603626
1331, -0.606061, 0.604079
1332, -0.608326, 0.604533
1333, -0.610585, 0.604986
1334, -0.612839, 0.60544
1335, -0.615088, 0.605893
1336, -0.617333, 0.606347
1337, -0.619572, 0.6068
1338, -0.621806, 0.607254
1339, -0.624035, 0.607708
1340, -0.62626, 0.608161
1341, -0.628479, 0.608615
1342, -0.630693, 0.609068
1343, -0.632901, 0.609522
1344, -0.635105, 0.609975
1345, -0.637304, 0.610429
1346, -0.639497, 0.610882
1347, -0.641685, 0.611336
1348, -0.643868, 0.611789
1349, -0.646046, 0.612243
1350, -0.648218, 0.612696
1351, -0.650386, 0.61315
1352, -0.652548, 0.613603
1353, -0.654704, 0.614057
1354, -0.656856, 0.61451
1355, -0.659002, 0.614964
1356, -0.661142, 0.615418
1357, -0.663278, 0.615871
1358, -0.665407, 0.616325
1359, -0.667532, 0.616778
1360, -0.669651, 0.617232
1361, -0.671765, 0.617685
1362, -0.673873, 0.618139
1363, -0.675975, 0.618592
1364, -0.678073, 0.619046
1365, -0.680164, 0.619499
1366, -0.68225, 0.619953
1367, -0.684331, 0.620406
1368, -0.686406, 0.62086
1369, -0.688476, 0.621313
1370, -0.69054, 0.621767
1371, -0.692598, 0.622221
1372, -0.694651, 0.622674
1373, -0.696698, 0.623128
1374, -0.698739, 0.623581
1375, -0.700775, 0.624035
1376, -0.702805, 0.624488
1377, -0.704829, 0.624942
1378, -0.706848, 0.625395
1379, -0.708861, 0.625849
1380, -0.710868, 0.626302
1381, -0.712869, 0.626756
1382, -0.714865, 0.627209
1383, -0.716854, 0.627663
1384, -0.718838, 0.628116
1385, -0.720816, 0.62857
1386, -0.722789, 0.629023
1387, -0.724755, 0.629477
1388, -0.726715, 0.629931
1389, -0.72867, 0.630384
1390, -0.730619, 0.630838
1391, -0.732561, 0.631291
1392, -0.734498, 0.631745
1393, -0.736429, 0.632198
1394, -0.738354, 0.632652
1395, -0.740272, 0.633105
1396, -0.742185, 0.633559
1397, -0.744092, 0.634012
1398, -0.745993, 0.634466
1399, -0.747887, 0.634919
1400, -0.749776, 0.635373
1401, -0.751659, 0.635826
1402, -0.753535, 0.63628
1403, -0.755405, 0.636734
1404, -0.75727, 0.637187
1405, -0.759128, 0.637641
1406, -0.760979, 0.638094
1407, -0.762825, 0.638548
1408, -0.764665, 0.639001
1409, -0.766498, 0.639455
1410, -0.768325, 0.639908
1411, -0.770146, 0.640362
1412, -0.77196, 0.640815
1413, -0.773768, 0.641269
1414, -0.775571, 0.641722
1415, -0.777366, 0.642176
1416, -0.779156, 0.642629
1417, -0.780939, 0.643083
1418, -0.782715, 0.643537
1419, -0.784486, 0.64399
1420, -0.78625, 0.644444
1421, -0.788007, 0.644897
1422, -0.789759, 0.645351
1423, -0.791503, 0.645804
1424, -0.793242, 0.646258
1425, -0.794974, 0.646711
1426, -0.796699, 0.647165
1427, -0.798418, 0.647618
1428, -0.800131, 0.648072
1429, -0.801837, 0.648525
1430, -0.803536, 0.648979
1431, -0.805229, 0.649432
1432, -0.806916, 0.649886
1433, -0.808596, 0.650339
1434, -0.810269, 0.650793
1435, -0.811936, 0.651247
1436, -0.813596, 0.6517
1437, -0.815249, 0.652154
1438, -0.816896, 0.652607
1439, -0.818537, 0.653061
1440, -0.82017, 0.653514
1441, -0.821797, 0.653968
1442, -0.823418, 0.654421
1443, -0.825031, 0.654875
1444, -0.826638, 0.655328
1445, -0.828238, 0.655782
1446, -0.829832, 0.656235
1447, -0.831419, 0.656689
1448, -0.832999, 0.657142
1449, -0.834572, 0.657596
1450, -0.836138, 0.65805
1451, -0.837698, 0.658503
1452, -0.839251, 0.658957
1453, -0.840797, 0.65941
1454, -0.842336, 0.659864
1455, -0.843869, 0.660317
1456, -0.845394, 0.660771
1457, -0.846913, 0.661224
1458, -0.848425, 0.661678
1459, -0.849929, 0.662131
1460, -0.851427, 0.662585
1461, -0.852919, 0.663038
1462, -0.854403, 0.663492
1463, -0.85588, 0.663945
1464, -0.85735, 0.664399
1465, -0.858814, 0.664852
1466, -0.86027, 0.665306
1467, -0.861719, 0.66576
1468, -0.863162, 0.666213
1469, -0.864597, 0.666667
1470, -0.866025, 0.66712
1471, -0.867447, 0.667574
1472, -0.868861, 0.668027
1473, -0.870268, 0.668481
1474, -0.871668, 0.668934
1475, -0.873061, 0.669388
1476, -0.874447, 0.669841
1477, -0.875826, 0.670295
1478, -0.877198, 0.670748
1479, -0.878562, 0.671202
1480, -0.87992, 0.671655
1481, -0.88127, 0.672109
1482, -0.882613, 0.672563
1483, -0.883949, 0.673016
1484, -0.885278, 0.67347
1485, -0.8866, 0.673923
1486, -0.887914, 0.674377
1487, -0.889222, 0.67483
1488, -0.890522, 0.675284
1489, -0.891814, 0.675737
1490, -0.8931, 0.676191
1491, -0.894378, 0.676644
1492, -0.895649, 0.677098
1493, -0.896913, 0.677551
1494, -0.89817, 0.678005
1495, -0.899419, 0.678458
1496, -0.900661, 0.678912
1497, -0.901895, 0.679366
1498, -0.903122, 0.679819
1499, -0.904342, 0.680273
1500, -0.905555, 0.680726
1501, -0.90676, 0.68118
1502, -0.907958, 0.681633
1503, -0.909149, 0.682087
1504, -0.910332, 0.68254
1505, -0.911507, 0.682994
1506, -0.912676, 0.683447
1507, -0.913836, 0.683901
1508, -0.91499, 0.684354
1509, -0.916136, 0.684808
1510, -0.917275, 0.685261
1511, -0.918406, 0.685715
1512, -0.919529, 0.686168
1513, -0.920646, 0.686622
1514, -0.921754, 0.687076
1515, -0.922856, 0.687529
1516, -0.923949, 0.687983
1517, -0.925036, 0.688436
1518, -0.926114, 0.68889
1519, -0.927186, 0.689343
1520, -0.928249, 0.689797
1521, -0.929306, 0.69025
1522, -0.930354, 0.690704
1523, -0.931395, 0.691157
1524, -0.932429, 0.691611
1525, -0.933455, 0.692064
1526, -0.934473, 0.692518
1527, -0.935484, 0.692971
1528, -0.936487, 0.693425
1529, -0.937483, 0.693879
1530, -0.938471, 0.694332
1531, -0.939451, 0.694786
1532, -0.940424, 0.695239
1533, -0.941389, 0.695693
1534, -0.942346, 0.696146
1535, -0.943296, 0.6966
1536, -0.944238, 0.697053
1537, -0.945172, 0.697507
1538, -0.946099, 0.69796
1539, -0.947018, 0.698414
1540, -0.94793, 0.698867
1541, -0.948833, 0.699321
1542, -0.949729, 0.699774
1543, -0.950618, 0.700228
1544, -0.951498, 0.700682
1545, -0.952371, 0.701135
1546, -0.953236, 0.701589
1547, -0.954093, 0.702042
1548, -0.954943, 0.702496
1549, -0.955785, 0.702949
1550, -0.956619, 0.703403
1551, -0.957445, 0.703856
1552, -0.958264, 0.70431
1553, -0.959075, 0.704763
1554, -0.959878, 0.705217
1555, -0.960673, 0.70567
1556, -0.96146, 0.706124
1557, -0.96224, 0.706577
1558, -0.963012, 0.707031
1559, -0.963776, 0.707484
1560, -0.964532, 0.707938
1561, -0.96528, 0.708392
1562, -0.96602, 0.708845
1563, -0.966753, 0.709299
1564, -0.967478, 0.709752
1565, -0.968195, 0.710206
1566, -0.968904, 0.710659
1567, -0.969605, 0.711113
1568, -0.970298, 0.711566
1569, -0.970984, 0.71202
1570, -0.971661, 0.712473
1571, -0.972331, 0.712927
1572, -0.972993, 0.71338
1573, -0.973646, 0.713834
1574, -0.974292, 0.714287
1575, -0.97493, 0.714741
1576, -0.97556, 0.715195
1577, -0.976183, 0.715648
1578, -0.976797, 0.716102
1579, -0.977403, 0.716555
1580, -0.978002, 0.717009
1581, -0.978592, 0.717462
1582, -0.979175, 0.717916
1583, -0.979749, 0.718369
1584, -0.980316, 0.718823
1585, -0.980874, 0.719276
1586, -0.981425, 0.71973
1587, -0.981968, 0.720183
1588, -0.982503, 0.720637
1589, -0.983029, 0.72109
1590, -0.983548, 0.721544
1591, -0.984059, 0.721997
1592, -0.984562, 0.722451
1593, -0.985056, 0.722905
1594, -0.985543, 0.723358
1595, -0.986022, 0.723812
1596, -0.986493, 0.724265
1597, -0.986956, 0.724719
1598, -0.98741, 0.725172
1599, -0.987857, 0.725626
1600, -0.988296, 0.726079
1601, -0.988726, 0.726533
1602, -0.989149, 0.726986
1603, -0.989564, 0.72744
1604, -0.98997, 0.727893
1605, -0.990369, 0.728347
1606, -0.990759, 0.7288
1607, -0.991142, 0.729254
1608, -0.991516, 0.729708
1609, -0.991883, 0.730161
1610, -0.992241, 0.730615
1611, -0.992591, 0.731068
1612, -0.992934, 0.731522
1613, -0.993268, 0.731975
1614, -0.993594, 0.732429
1615, -0.993912, 0.732882
1616, -0.994222, 0.733336
1617, -0.994524, 0.733789
1618, -0.994817, 0.734243
1619, -0.995103, 0.734696
1620, -0.995381, 0.73515
1621, -0.99565, 0.735603
1622, -0.995912, 0.736057
1623, -0.996165, 0.736511
1624, -0.99641, 0.736964
1625, -0.996647, 0.737418
1626, -0.996877, 0.737871
1627, -0.997098, 0.738325
1628, -0.99731, 0.738778
1629, -0.997515, 0.739232
1630, -0.997712, 0.739685
1631, -0.997901, 0.740139
1632, -0.998081, 0.740592
1633, -0.998253, 0.741046
1634, -0.998418, 0.741499
1635, -0.998574, 0.741953
1636, -0.998722, 0.742406
1637, -0.998862, 0.74286
1638, -0.998994, 0.743313
1639, -0.999118, 0.743767
1640, -0.999233, 0.744221
1641, -0.999341, 0.744674
1642, -0.99944, 0.745128
1643, -0.999531, 0.745581
1644, -0.999615, 0.746035
1645, -0.99969, 0.746488
1646, -0.999757, 0.746942
1647, -0.999815, 0.747395
1648, -0.999866, 0.747849
1649, -0.999909, 0.748302
1650, -0.999943, 0.748756
1651, -0.999969, 0.749209
1652, -0.999988, 0.749663
1653, -0.999998, 0.750116
1654, -1, 0.75057
1655, -0.999994, 0.751024
1656, -0.999979, 0.751477
1657, -0.999957, 0.751931
1658, -0.999926, 0.752384
1659, -0.999888, 0.752838
1660, -0.999841, 0.753291
1661, -0.999786, 0.753745
1662, -0.999723, 0.754198
1663, -0.999652, 0.754652
1664, -0.999573, 0.755105
1665, -0.999486, 0.755559
1666, -0.99939, 0.756012
1667, -0.999287, 0.756466
1668, -0.999175, 0.756919
1669, -0.999055, 0.757373
1670, -0.998927, 0.757827
1671, -0.998791, 0.75828
1672, -0.998647, 0.758734
1673, -0.998495, 0.759187
1674, -0.998334, 0.759641
1675, -0.998166, 0.760094
1676, -0.997989, 0.760548
1677, -0.997805, 0.761001
1678, -0.997612, 0.761455
1679, -0.997411, 0.761908
1680, -0.997202, 0.762362
1681, -0.996985, 0.762815
1682, -0.99676, 0.763269
1683, -0.996527, 0.763722
1684, -0.996285, 0.764176
1685, -0.996036, 0.764629
1686, -0.995778, 0.765083
1687, -0.995513, 0.765537
1688, -0.995239, 0.76599
1689, -0.994957, 0.766444
1690, -0.994667, 0.766897
1691, -0.99437, 0.767351
1692, -0.994063, 0.767804
1693, -0.993749, 0.768258
1694, -0.993427, 0.768711
1695, -0.993097, 0.769165
1696, -0.992759, 0.769618
1697, -0.992412, 0.770072
1698, -0.992058, 0.770525
1699, -0.991696, 0.770979
1700, -0.991325, 0.771432
1701, -0.990946, 0.771886
1702, -0.99056, 0.77234
1703, -0.990165, 0.772793
1704, -0.989763, 0.773247
1705, -0.989352, 0.7737
1706, -0.988933, 0.774154
1707, -0.988506, 0.774607
1708, -0.988071, 0.775061
1709, -0.987629, 0.775514
1710, -0.987178, 0.775968
1711, -0.986719, 0.776421
1712, -0.986252, 0.776875
1713, -0.985777, 0.777328
1714, -0.985294, 0.777782
1715, -0.984803, 0.778235
1716, -0.984304, 0.778689
1717, -0.983797, 0.779142
1718, -0.983283, 0.779596
1719, -0.98276, 0.78005
1720, -0.982229, 0.780503
1721, -0.98169, 0.780957
1722, -0.981143, 0.78141
1723, -0.980588, 0.781864
1724, -0.980026, 0.782317
1725, -0.979455, 0.782771
1726, -0.978876, 0.783224
1727, -0.97829, 0.783678
1728, -0.977695, 0.784131
1729, -0.977093, 0.784585
1730, -0.976482, 0.785038
1731, -0.975864, 0.785492
1732, -0.975238, 0.785945
1733, -0.974604, 0.786399
1734, -0.973962, 0.786853
1735, -0.973312, 0.787306
1736, -0.972654, 0.78776
1737, -0.971988, 0.788213
1738, -0.971314, 0.788667
1739, -0.970633, 0.78912
1740, -0.969943, 0.789574
1741, -0.969246, 0.790027
1742, -0.968541, 0.790481
1743, -0.967827, 0.790934
1744, -0.967107, 0.791388
1745, -0.966378, 0.791841
1746, -0.965641, 0.792295
1747, -0.964897, 0.792748
1748, -0.964144, 0.793202
1749, -0.963384, 0.793656
1750, -0.962616, 0.794109
1751, -0.96184, 0.794563
1752, -0.961057, 0.795016
1753, -0.960265, 0.79547
1754, -0.959466, 0.795923
1755, -0.958659, 0.796377
1756, -0.957844, 0.79683
1757, -0.957022, 0.797284
1758, -0.956192, 0.797737
1759, -0.955354, 0.798191
1760, -0.954508, 0.798644
1761, -0.953654, 0.799098
1762, -0.952793, 0.799551
1763, -0.951924, 0.800005
1764, -0.951047, 0.800458
1765, -0.950162, 0.800912
1766, -0.94927, 0.801366
1767, -0.94837, 0.801819
1768, -0.947462, 0.802273
1769, -0.946547, 0.802726
1770, -0.945624, 0.80318
1771, -0.944693, 0.803633
1772, -0.943755, 0.804087
1773, -0.942809, 0.80454
1774, -0.941855, 0.804994
1775, -0.940894, 0.805447
1776, -0.939925, 0.805901
1777, -0.938948, 0.806354
1778, -0.937964, 0.806808
1779, -0.936972, 0.807261
1780, -0.935973, 0.807715
1781, -0.934966, 0.808169
1782, -0.933951, 0.808622
1783, -0.932929, 0.809076
1784, -0.931899, 0.809529
1785, -0.930862, 0.809983
1786, -0.929817, 0.810436
1787, -0.928764, 0.81089
1788, -0.927704, 0.811343
1789, -0.926636, 0.811797
1790, -0.925561, 0.81225
1791, -0.924479, 0.812704
1792, -0.923389, 0.813157
1793, -0.922291, 0.813611
1794, -0.921186, 0.814064
1795, -0.920073, 0.814518
1796, -0.918953, 0.814972
1797, -0.917826, 0.815425
1798, -0.916691, 0.815879
1799, -0.915548, 0.816332
1800, -0.914398, 0.816786
1801, -0.913241, 0.817239
1802, -0.912076, 0.817693
1803, -0.910904, 0.818146
1804, -0.909725, 0.8186
1805, -0.908538, 0.819053
1806, -0.907344, 0.819507
1807, -0.906142, 0.81996
1808, -0.904933, 0.820414
1809, -0.903717, 0.820867
1810, -0.902493, 0.821321
1811, -0.901262, 0.821774
1812, -0.900024, 0.822228
1813, -0.898778, 0.822682
1814, -0.897525, 0.823135
1815, -0.896265, 0.823589
1816, -0.894997, 0.824042
