Time,Sample,Phase
30967, 1, 0.044618
30968, 0.276685, 0.0450715
30968, 1, 0.0450715
30969, 0.279422, 0.045525
30969, 1, 0.045525
30970, 0.282157, 0.0459785
30970, 1, 0.0459785
30971, 0.28489, 0.046432
30971, 1, 0.046432
30972, 0.28762, 0.0468855
30972, 1, 0.0468855
30973, 0.290348, 0.0473391
30973, 1, 0.0473391
30974, 0.293074, 0.0477926
30974, 1, 0.0477926
30975, 0.295797, 0.0482461
30975, 1, 0.0482461
30976, 0.298518, 0.0486996
30976, 1, 0.0486996
30977, 0.301236, 0.0491531
30977, 1, 0.0491531
30978, 0.303952, 0.0496066
30978, 1, 0.0496066
30979, 0.306665, 0.0500601
30979, 1, 0.0500601
30980, 0.309376, 0.0505137
30980, 1, 0.0505137
30981, 0.312085, 0.0509672
30981, 1, 0.0509672
30982, 0.314791, 0.0514207
30982, 1, 0.0514207
30983, 0.317494, 0.0518742
30983, 1, 0.0518742
30984, 0.320195, 0.0523277
30984, 1, 0.0523277
30985, 0.322893, 0.0527812
30985, 1, 0.0527812
30986, 0.325589, 0.0532347
30986, 1, 0.0532347
30987, 0.328281, 0.0536882
30987, 1, 0.0536882
30988, 0.330972, 0.0541418
30988, 1, 0.0541418
30989, 0.333659, 0.0545953
30989, 1, 0.0545953
30990, 0.336344, 0.0550488
30990, 1, 0.0550488
30991, 0.339026, 0.0555023
30991, 1, 0.0555023
30992, 0.341706, 0.0559558
30992, 1, 0.0559558
30993, 0.344382, 0.0564093
30993, 1, 0.0564093
30994, 0.347056, 0.0568628
30994, 1, 0.0568628
